"Accession","C20_R1_T40","C20_R1_T43","C20_R1_T46","C20_R1_T49","C20_R1_T52","C20_R1_T55","C20_R1_T58","C20_R1_T61","C20_R1_T64","C20_R1_T67","C20_R2_T40","C20_R2_T43","C20_R2_T46","C20_R2_T49","C20_R2_T52","C20_R2_T55","C20_R2_T58","C20_R2_T61","C20_R2_T64","C20_R2_T67","C0_R1_T40","C0_R1_T43","C0_R1_T46","C0_R1_T49","C0_R1_T52","C0_R1_T55","C0_R1_T58","C0_R1_T61","C0_R1_T64","C0_R1_T67","C0_R2_T40","C0_R2_T43","C0_R2_T46","C0_R2_T49","C0_R2_T52","C0_R2_T55","C0_R2_T58","C0_R2_T61","C0_R2_T64","C0_R2_T67"
"P11310",0.999686866317176,0.932941228683078,0.730332361938125,0.524207167922087,0.289894763944052,0.110416522953394,0.0625182966045505,0.0600486361424507,0.0528557558707605,0.043875417694137,0.999686866317176,0.911076515697958,0.74512137797127,0.483058524185946,0.285272301145067,0.115854216441453,0.0621207716192232,0.0491749372378237,0.0460494860166019,0.0385276715648473,0.999686866317176,1.00161027404076,0.822547715511596,0.654570099577188,0.345074119696845,0.128641257091559,0.0789357983326325,0.0523825341042623,0.0604106207987489,0.0420444069603866,0.999686866317176,0.94220203012597,0.729143629617174,0.485163563674284,0.301598091351886,0.10717684901742,0.0654569901977344,0.0498337507256901,0.0561823529521481,0.0422467354883258
"P16219",0.999686866317176,0.949548817040028,0.792030806949678,0.459081817727298,0.213874197469545,0.111951160251883,0.0703388108967375,0.047401893115506,0.0376058610247731,0.0327846004177036,0.999686866317176,0.937539282508583,0.784699061929624,0.47685102130352,0.333702491229368,0.207711033848689,0.120499316206268,0.0866842244988116,0.0649152152429111,0.0540321517072972,0.999686866317176,0.948818445429247,0.741911337478345,0.420522535898204,0.201562242196847,0.093884414124006,0.0539900173770939,0.0325653451596489,0.0431263449267167,0.0345646101031672,0.999686866317176,0.915910934787042,0.751394493623511,0.498447650082177,0.295626818622042,0.154042226513856,0.0890405386562206,0.0602733675405608,0.0502697757377724,0.0376616916703258
"P45954",0.999686866317176,0.852667451609682,0.679440616318486,0.416177669488566,0.271497012527458,0.145265823534909,0.0988307590363067,0.0660780926453367,0.0440298001316803,0.0344871525662556,0.999686866317176,0.938450475492557,0.705006210862519,0.463727834132456,0.336056803917565,0.188231398555345,0.129805112265743,0.0869125269663181,0.060211946072577,0.0451699630281189,0.999686866317176,0.916837411789254,0.601694150212795,0.452072949491147,0.283110979354965,0.152433637901783,0.109955496773706,0.0693390754516217,0.0528451872660151,0.0353678017796901,0.999686866317176,0.890584518683738,0.611602957785942,0.403636256983988,0.293898472613892,0.152287332632912,0.112664760313376,0.0726775511958666,0.050610815250604,0.0452429412922745
"P49748",0.999686866317176,0.997090711606918,0.973532948334579,0.981296844665624,0.80451311058774,0.530380741123469,0.291393145246493,0.166173548720008,0.118083542614083,0.0765713178551867,0.999686866317176,0.991843839668415,0.997080992880373,0.968604735236423,0.796710855567931,0.516288140643335,0.289451454470989,0.162146271512979,0.108490031645787,0.0778191196470486,0.999686866317176,0.972680234776682,0.967341252858082,0.993730576071916,0.82095702728129,0.534246218628213,0.298376636783072,0.181044904108029,0.11075338648566,0.085971257227824,0.999686866317176,1.01606902538836,1.02945667373424,1.00922706552982,0.801830929777247,0.506002494734896,0.27483340792009,0.151539245519017,0.102549938037709,0.0784660114713853
"Q15057",0.999686866317176,1.04367123316414,0.91881271669522,0.785697047801491,0.456126096860155,0.179840150748421,0.131509302523799,0.114839192728167,0.0953048822545041,0.0745435314322369,0.999686866317176,0.970788528536046,0.965511905409783,0.856942098895047,0.533092801108537,0.227631229417367,0.13856785668057,0.103157358736105,0.090710664112694,0.0754636841522831,0.999686866317176,0.988184224715745,0.976721680916838,0.91119048154017,0.530101655581863,0.210470169762905,0.146559502909674,0.111386026529442,0.122230089822646,0.0844695862711248,0.999686866317176,0.978737911362184,0.989257525915369,0.846731346661187,0.585475069098896,0.182215036233973,0.13392072742161,0.103994769940445,0.101709749049223,0.0683488517642646
"P24752",0.999686866317176,0.990188992170396,1.11694643943079,0.832837192572482,0.375466971341363,0.163824423632248,0.0873935074497102,0.0702600833673941,0.0587342423072428,0.0501025042307127,0.999686866317176,1.0321213099901,0.869208776511538,0.605840141072082,0.320507480083988,0.124028832559471,0.070562218690755,0.0545349942846794,0.047111133249933,0.0392749636969347,0.999686866317176,0.944413546141661,0.904032897524145,0.701684753790336,0.369219477555453,0.146842302893586,0.0854304235687335,0.0676838358713924,0.072438764316346,0.0618874060680848,0.999686866317176,1.00444984054292,0.832759106452326,0.633054092729589,0.3332633087024,0.113024183174083,0.0639820111818479,0.0506479690424486,0.0472776366157585,0.0391438283079432
"O75908",0.999686866317176,1.04452308266638,1.10506457354834,1.09989196206718,0.898273113279303,0.740776571606235,0.635685726787227,0.593971045414325,0.310052509369115,0.110892568089553,0.999686866317176,0.970031974103595,0.99047609558212,0.9741008619093,0.772492851572706,0.492746458774659,0.384326814762166,0.307519382979597,0.130688989331401,0.0683057977498384,0.999686866317176,0.997504614942306,0.981110618565888,1.00074590465335,0.830170282232783,0.602856176439045,0.488868891055823,0.477479511373475,0.234814629988227,0.0987580687180689,0.999686866317176,0.96430537759352,1.00426894607513,0.959668524923632,0.75458576087358,0.442889609118394,0.327258858748017,0.267837849562702,0.112098125153026,0.0615799345191078
"Q9H3P7",0.999686866317176,1.01596526272085,0.938901899482447,0.800443525825695,0.515800750890398,0.315107707171533,0.283068635891902,0.272791518723487,0.229921588874229,0.173344119163308,0.999686866317176,1.03461314386464,0.95390383011083,0.773590744785494,0.54665240103924,0.303717807794454,0.257414364160748,0.22710438464603,0.194024628225125,0.149688292012024,0.999686866317176,0.982549929546231,0.885240442798931,0.741380149516559,0.49019202985278,0.266854694337025,0.189613550608755,0.149838717987985,0.146905292841143,0.122686041196883,0.999686866317176,0.949953532608506,0.912112615711047,0.775854721056288,0.50205882142307,0.277634789883012,0.222467815761902,0.193754588787903,0.174452282119061,0.135915745996124
"Q9BR61",0.999686866317176,0.955162331412957,0.920674318022309,0.76293406021086,0.494720499936343,0.259975967335472,0.183059024768344,0.160091307480527,0.141353236932189,0.101188102972673,0.999686866317176,0.958617104316173,0.890305234031744,0.790280397414312,0.538269767929906,0.299379905817365,0.217450296758116,0.176593978992084,0.147238006578902,0.114681868299966,0.999686866317176,0.931802560129005,1.00258677573142,0.797908958379404,0.571053773682629,0.275688250543207,0.187612959609917,0.160050421619091,0.167177118046107,0.137289850746462,0.999686866317176,0.908907148366319,0.909851116080494,0.798490388865085,0.581853079372202,0.299879630500354,0.215019248473559,0.192788622368021,0.175499301000773,0.152402276918397
"Q16515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.939178935420569,0.905133400757894,1.02117305628061,0.633309543462175,0.292514393728816,0.172323191611497,0.0530994531581195,0.0535478663147267,0.0183841650404136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96QU6",0.999686866317176,1.08935296657307,1.01324391957413,0.953464405650611,0.907088196622295,0.849964543823689,0.683215897501881,0.574036409777943,0.267517325487486,0.161794195928823,0.999686866317176,0.976242963014766,0.946878505883683,0.940282803660146,0.851081127830113,0.748664487154671,0.609503031379447,0.39733923074894,0.139815072279458,0.0833239885269226,0.999686866317176,1.00582056257597,0.851885388351881,0.887723166668803,0.870106198887906,0.757646652323043,0.605914002446971,0.455307735340213,0.190453943222631,0.119204354018355,0.999686866317176,1.04263177296557,1.00530579736773,1.0299123235142,0.884714456334604,0.728553211915212,0.64171103184717,0.440619381968933,0.151901389049554,0.0677966526701654
"Q96AP0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.932064294804661,0.865073765486978,0.751902289869817,0.565365696166716,0.379014206962111,0.26960986516053,0.22323738532915,0.199742264792488,0.156572354459206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.934073083444365,0.896902818390711,0.776061556033155,0.625082284731659,0.321225348116442,0.245295456660217,0.193538388533453,0.205332444799802,0.172344530521232
"P12821",0.999686866317176,1.04181194124037,0.96504726859212,0.959965833265487,0.855063084270289,0.665568412317344,0.675305656816009,0.669131711713333,0.546844777008395,0.470515439212863,0.999686866317176,1.01869418158286,0.898465028138949,0.862579861849167,0.736553705989786,0.601389026855878,0.471377697726912,0.436438553779199,0.374257513292553,0.252179041608134,0.999686866317176,1.10908772406914,0.900897008111542,1.00317623500394,1.06536204808632,0.83200242858212,0.654660979880592,0.463289609855278,0.517932627695831,0.444343484156404,0.999686866317176,1.05990455191868,0.953088520323105,0.959900884216793,0.801762412591592,0.63541898211507,0.516949448314533,0.470521916784394,0.453520043476189,0.346361235168037
"Q9UKV3",0.999686866317176,1.09623643209169,1.01175878603898,0.993587707269411,0.861831050163899,0.644301282500316,0.671853099731322,0.929011364073795,0.915558126701262,0.975963996171269,0.999686866317176,1.05733228751339,1.13317055599865,1.04029931690627,0.92269567391721,0.863948804524361,0.727025912074212,0.671356741903825,0.667093775764059,0.519792962620925,0.999686866317176,1.06663014492639,0.941509935865523,0.952647866770567,0.864639972439018,0.82080624126472,0.696413184328403,0.680503783092223,0.759591398153545,0.790012193546378,0.999686866317176,1.00524865950104,1.06322663819796,1.00492577815982,0.853295044387628,0.806112758521975,0.681153290692387,0.648888758405583,0.67559008247987,0.624279378669995
"P53396",0.999686866317176,1.04119826190508,0.992069999081311,0.809989501033084,0.393783782364571,0.0980864480450445,0.0676031104254317,0.068358633196866,0.0603680692156386,0.0532332947711277,0.999686866317176,1.00793310010187,1.04403907160443,0.968280995165011,0.479643697319908,0.121100521371582,0.0655683118242691,0.0519812392499167,0.0478235544196683,0.041505850503019,0.999686866317176,1.1227544210987,1.09720717208342,1.00111382966476,0.497710091616548,0.127869805412825,0.0760954130571334,0.0567631203818754,0.060971367986628,0.0589340405256701,0.999686866317176,1.11874550258156,1.06109474497898,1.02917387863934,0.524140197430074,0.0982783925450238,0.062122555325712,0.0506569433926333,0.0484110644306412,0.043173557663189
"Q9NRP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.955651567536966,0.92812414826203,0.914920324907727,0.798440712996162,0.615202006130699,0.314266253579807,0.353897109896512,0.296398368320182,0.157430458292253,0.999686866317176,0.928074613297254,1.11654987842551,0.813512579352512,0.582484611091429,0.457524914693418,0.315814527207312,0.228605806144192,0.215842295673016,0.141029749175072,0.999686866317176,0.821867260902228,0.89482029904281,0.718851881580562,0.657742714203813,0.462867133777896,0.278533901580134,0.188800747485942,0.17267630276922,0.108051109903617
"P21399",0.999686866317176,1.0489483539071,0.935252076143648,0.782288912504361,0.592180153108915,0.268099874700239,0.0927255461212783,0.0773224411931979,0.0658479069486781,0.0606134846442047,0.999686866317176,0.923735344972632,0.886167296601647,0.778712014533579,0.56066676730057,0.278438135848772,0.0891787386830683,0.0680795937728518,0.0603527110397494,0.0479970351013465,0.999686866317176,1.0031169379301,0.976867688276563,0.889579669019945,0.671808603855012,0.339008116053933,0.0835603411399161,0.0554962119558188,0.0627222487288645,0.0577203286589244,0.999686866317176,1.00326999121757,0.897839158588624,0.810249177337187,0.585058827196041,0.268373909674334,0.0759652564123728,0.0599241837333738,0.0522553427127493,0.045031875065898
"Q99798",0.999686866317176,1.04449265946987,0.961841709151858,0.901269193144651,0.599287394151468,0.17497303804505,0.104777518958231,0.0933678014650044,0.0836301702251071,0.0665835046962185,0.999686866317176,1.01039067860108,0.987512622241093,0.951910822869823,0.637943105721432,0.196930443074507,0.0968553798085979,0.0747114773975423,0.0631346995894398,0.0548618657657177,0.999686866317176,1.00910488059586,1.05995895124609,0.995001998894213,0.608657799506358,0.177162574567292,0.0970594667086619,0.0678595513257692,0.0714033597578141,0.0656499128549966,0.999686866317176,0.961709888386148,0.946388662353292,0.901862109559056,0.619662575346339,0.160327417098325,0.0854996681154814,0.0641902634711793,0.0580815109939547,0.0497555527890456
"Q8WXI4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.910784855645086,0.722222254639932,0.462853522952756,0.235732830288403,0.200496354110413,0.0984362415835818,0.0923473379184636,0.0479825865963211,0.0693085978535586,0.999686866317176,0.861512504513788,0.725395072114815,0.585366442844278,0.224347330403807,0.0784746909793272,0.0640448515544027,0.0996895273088512,0.076928231947104,0.0778227289302996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O00154",0.999686866317176,0.955648233322908,0.933494960580847,0.939519418764278,0.841630351484636,0.797063704126199,0.695960863549639,0.613832502211337,0.320021258058065,0.13107680427036,0.999686866317176,1.08544518469027,0.873124307120782,0.841321640449444,0.802483188118523,0.641276909582548,0.65582208427154,0.500838032998395,0.260487183565199,0.116169126170689,0.999686866317176,0.950229896531137,0.997412231318479,0.925185133808956,0.886520881406942,0.778447847525359,0.719334055918017,0.661725072482977,0.319068640030922,0.127119659251289,0.999686866317176,1.46665312412454,0.851630505318738,0.828287827766508,0.789232332264912,0.684503121193194,0.618499681527448,0.474849185273459,0.229845004501068,0.0999768531920142
"O14734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.948689896543403,0.655664087093869,0.489611065828692,0.43145688964283,0.199359587344929,0.0856898043417697,0.0703131192403599,0.0690156665003922,0.0579829093762002,0.999686866317176,0.947732391875681,0.699426464619828,0.587423222418754,0.440122675834756,0.165084866120125,0.0794983632245264,0.0629843260440854,0.072280545192795,0.0332295270497469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y305",0.999686866317176,0.503743810852592,0.368747809400636,0.291315258972034,0.200976345783517,0.09811251585669,0.0721066117595631,0.0719443963260196,0.0609957827296312,0.0515159592464667,0.999686866317176,0.722228588913044,0.530476360071482,0.306034471321708,0.24255432524782,0.108688038751838,0.0801962111162335,0.0693160637738603,0.067693980167399,0.0501711423581791,0.999686866317176,0.569593237070911,0.200974772232946,0.222428109266719,0.19013483403927,0.0843875446471225,0.0582222238620769,0.0510435823419112,0.0528765984155436,0.0440375122317583,0.999686866317176,0.753003866768109,0.41196676349871,0.276958195066868,0.201833643178749,0.0673007005596635,0.05902832255149,0.0535026282512038,0.0592149388088374,0.0436774685431357
"Q15067",0.999686866317176,0.938979798572941,0.887774063891593,0.92715503952571,0.80844276668662,0.67892185905707,0.557599900878237,0.551227405303337,0.390144197769378,0.158898296808807,0.999686866317176,0.954188373647556,0.947366240139941,0.922210866121158,0.818728721387901,0.739376344836152,0.534185414892995,0.438450848094566,0.264748816082801,0.10247243361248,0.999686866317176,1.00900652892531,0.96179406279569,0.937399794126526,0.865493855993455,0.665334107201515,0.601762857185603,0.550882885284831,0.411953735938502,0.148150192126647,0.999686866317176,0.970187589921524,0.976645146884158,0.941558582438454,0.833666583627078,0.679697104996518,0.602373141964576,0.501429578820543,0.276446996798952,0.102269764522096
"O15254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.00613126735913,0.944074033910196,0.798635873073175,0.489067735629869,0.226848123423367,0.175381041854633,0.110444854313944,0.070610286433857,0.0495932730746655,0.999686866317176,1.01606483072912,0.954828204208209,0.679462983223644,0.488053320173594,0.271467956065426,0.183682300876784,0.172222231143771,0.239202883914949,0.198176539481279,0.999686866317176,1.00174586974864,0.876367696404278,0.699985011094934,0.370206062277999,0.154000608477154,0.0990008678170905,0.0847186815937001,0.0863887098029545,0.0400542947973677
"P24666",0.999686866317176,0.939257953512448,0.826323672870067,0.587150192795315,0.324985122489913,0.135011082792406,0.0726039250692457,0.0526839657343295,0.0457294357149302,0.0325070014663237,0.999686866317176,0.939964563082469,0.918668931970202,0.690121182952498,0.375081379061376,0.198676516826291,0.0876097038041566,0.0725698790297824,0.0603602328318884,0.0438035906493514,0.999686866317176,1.01089718284756,0.893445184729751,0.623268344784004,0.349349252887736,0.176943401186725,0.104913488664801,0.0851877308591355,0.0780508896987706,0.0741875428980365,0.999686866317176,0.935758582480586,0.908018992793053,0.68474171337425,0.350975001194248,0.150786482184338,0.0771578252941042,0.0638973733151509,0.0623982806765898,0.0509830080391167
"P11117",0.999686866317176,0.965618349435868,0.991711876118217,0.999142208664569,0.896310308739697,0.637653990530698,0.417175231152067,0.429691748946219,0.363219590893993,0.242417801435219,0.999686866317176,0.993750395987192,1.04902761757744,1.01864281002396,0.883114519085168,0.592069560297599,0.42126122562097,0.316312058542325,0.271407751209271,0.192951561144303,0.999686866317176,0.99840442809844,1.07333714798269,1.01934693305885,0.895858732486191,0.625254344202845,0.442971215632299,0.328055481857819,0.278493578471464,0.200053033220355,0.999686866317176,1.01100894211153,1.05656292895518,1.0669005784199,0.937844395021226,0.614022976037967,0.412539045074454,0.319081389117409,0.294793267950151,0.222562715555546
